concept_id,year,sex,age_group,patient_count,record_count,denominator,prevalence
315286,2016,F,70-79,346,1077,22023,0.0157108477500795
315286,2016,F,80+,477,1391,17129,0.0278475100706404
315286,2016,M,40-49,19,45,30136,6.3047517918768e-4
315286,2016,M,50-59,93,184,26974,0.00344776451397642
315286,2016,M,60-69,188,449,21508,0.00874093360610006
315286,2016,M,70-79,230,617,12214,0.0188308498444408
315286,2016,M,80+,193,503,6077,0.0317590916570676
315286,2017,F,50-59,52,115,29495,0.00176301067977623
315286,2017,F,60-69,144,359,29029,0.00496055668469462
315286,2017,F,70-79,303,967,21919,0.0138236233404809
315286,2017,F,80+,483,1377,17811,0.0271180731008927
315286,2017,M,40-49,19,41,30631,6.2028663771995e-4
315286,2017,M,50-59,76,196,26857,0.00282980228618237
315286,2017,M,60-69,154,377,21738,0.00708436838715613
315286,2017,M,70-79,217,605,12492,0.0173711175152097
315286,2017,M,80+,186,448,6347,0.0293051835512841
315286,2018,F,40-49,13,24,29968,4.3379604911906e-4
315286,2018,F,50-59,48,94,29391,0.00163315300602225
315286,2018,F,60-69,132,338,29035,0.00454623729981057
315286,2018,F,70-79,293,928,22040,0.0132940108892922
315286,2018,F,80+,435,1273,18355,0.0236992645055843
315286,2018,M,40-49,19,42,30813,6.1662285399019e-4
315286,2018,M,50-59,80,182,26848,0.00297973778307509
315286,2018,M,60-69,160,371,22092,0.00724244070251675
315286,2018,M,70-79,177,475,12748,0.0138845309068089
315286,2018,M,80+,192,512,6586,0.0291527482538718
315286,2019,F,40-49,9,25,29993,3.0007001633714e-4
315286,2019,F,50-59,30,45,29110,0.00103057368601855
315286,2019,F,60-69,122,320,29006,0.00420602633937806
315286,2019,F,70-79,227,785,22276,0.0101903393787035
315286,2019,F,80+,419,1195,18940,0.0221224920802534
315286,2019,M,40-49,12,23,31058,3.8637388112563e-4
315286,2019,M,50-59,62,152,26863,0.00230800729628113
315286,2019,M,60-69,147,320,22319,0.00658631659124513
315286,2019,M,70-79,178,519,13083,0.0136054421768707
315286,2019,M,80+,164,435,6838,0.0239836209417958
315286,2020,F,40-49,9,16,29871,3.012955709551e-4
315286,2020,F,50-59,37,57,29031,0.0012744996727636
315286,2020,F,60-69,110,313,29306,0.00375349757728793
315286,2020,F,70-79,205,595,22498,0.00911192105964975
315286,2020,F,80+,378,1163,19314,0.0195712954333644
315286,2020,M,40-49,13,29,31393,4.1410505526709e-4
315286,2020,M,50-59,64,155,26941,0.00237556141197431
315286,2020,M,60-69,144,322,22643,0.0063595813275626
315286,2020,M,70-79,163,461,13254,0.0122981741361099
315286,2020,M,80+,157,371,7091,0.0221407417853617
315286,2021,F,40-49,6,10,29806,2.0130175132523e-4
315286,2021,F,50-59,26,44,28875,9.004329004329e-4
315286,2021,F,60-69,84,229,29400,0.00285714285714286
315286,2021,F,70-79,212,585,22603,0.00937928593549529
315286,2021,F,80+,379,1149,19937,0.0190098811255455
315286,2021,M,40-49,14,30,31422,4.4554770542931e-4
315286,2021,M,50-59,64,141,27184,0.00235432607416127
315286,2021,M,60-69,133,292,22981,0.00578738958269875
315286,2021,M,70-79,147,391,13400,0.0109701492537313
315286,2021,M,80+,161,429,7466,0.0215644253951246
315286,2022,F,40-49,6,10,29919,2.0054146194725e-4
315286,2022,F,50-59,28,62,28809,9.7191849769169e-4
315286,2022,F,60-69,91,221,29386,0.00309671272034302
315286,2022,F,70-79,185,597,22951,0.00806065095202823
315286,2022,F,80+,340,980,19815,0.0171587181428211
315286,2022,M,40-49,12,32,31579,3.7999936666772e-4
315286,2022,M,50-59,47,108,27370,0.00171720862257947
315286,2022,M,60-69,141,327,23195,0.00607889631386075
315286,2022,M,70-79,151,395,13686,0.0110331725851235
315286,2022,M,80+,172,397,7413,0.0232024821259949
315286,2023,F,40-49,6,10,30293,1.9806555970026e-4
315286,2023,F,50-59,26,54,28768,9.0378197997775e-4
315286,2023,F,60-69,75,195,29329,0.00255719594940162
315286,2023,F,70-79,173,538,23650,0.00731501057082452
315286,2023,F,80+,344,1009,19486,0.017653700092374
315286,2023,M,40-49,5,6,32042,1.5604519068722e-4
315286,2023,M,50-59,49,117,27558,0.00177806807460628
315286,2023,M,60-69,124,349,23381,0.00530345152046533
315286,2023,M,70-79,164,435,14093,0.0116369828993117
315286,2023,M,80+,167,415,7317,0.022823561568949
315286,2024,F,50-59,19,48,28793,6.5988261035668e-4
315286,2024,F,60-69,64,158,29173,0.00219380934425668
315286,2024,F,70-79,182,628,24393,0.00746115688927151
315286,2024,F,80+,318,1048,19462,0.0163395334497996
315286,2024,M,40-49,8,18,32525,2.4596464258262e-4
315286,2024,M,50-59,50,129,27778,0.0017999856001152
315286,2024,M,60-69,123,333,23466,0.005241626182562
315286,2024,M,70-79,154,447,14681,0.0104897486547238
315286,2024,M,80+,152,410,7267,0.0209164717214807
319034,2012,F,20-29,32,103,33450,9.5665171898355e-4
319034,2012,F,30-39,172,591,30195,0.0056963073356516
319034,2012,F,40-49,890,4335,29375,0.0302978723404255
319034,2012,F,50-59,3489,19415,30965,0.112675601485548
319034,2012,F,60-69,5774,37252,25994,0.222128183426945
319034,2012,F,70-79,7687,53205,23108,0.332655357451965
319034,2012,F,80+,5206,35482,15579,0.334167789973683
319034,2012,M,10-19,9,15,23048,3.9048941339812e-4
319034,2012,M,20-29,148,462,36348,0.00407175085286673
319034,2012,M,30-39,363,1546,32303,0.0112373463764975
319034,2012,M,40-49,1164,5899,28946,0.0402128100601119
319034,2012,M,50-59,3018,17189,26833,0.112473446875116
319034,2012,M,60-69,3864,23806,18919,0.204239124689466
319034,2012,M,70-79,3524,22073,12690,0.277698975571316
319034,2012,M,80+,1574,9457,5352,0.294095665171898
319034,2013,F,20-29,35,137,32615,0.00107312586233328
319034,2013,F,30-39,171,649,30571,0.00559353635798633
319034,2013,F,40-49,895,4825,29337,0.0305075501925896
319034,2013,F,50-59,3452,20859,30890,0.11175137584979
319034,2013,F,60-69,6252,43330,26799,0.233292287025635
319034,2013,F,70-79,7966,61258,22735,0.350384869144491
319034,2013,F,80+,5515,42060,15972,0.345291760581017
319034,2013,M,10-19,7,20,22316,3.1367628607277e-4
319034,2013,M,20-29,138,460,35512,0.0038860103626943
319034,2013,M,30-39,356,1626,32755,0.0108685696840177
319034,2013,M,40-49,1210,6590,29136,0.0415293794618342
319034,2013,M,50-59,3192,19944,27004,0.118204710413272
319034,2013,M,60-69,4201,28403,19542,0.214972878927438
319034,2013,M,70-79,3766,25873,12541,0.300295032294075
319034,2013,M,80+,1740,11476,5499,0.316421167484997
319034,2014,F,20-29,32,98,31636,0.00101150587937792
319034,2014,F,30-39,184,757,30993,0.00593682444422934
319034,2014,F,40-49,874,4748,29359,0.029769406314929
319034,2014,F,50-59,3367,21473,30669,0.109785125044834
319034,2014,F,60-69,6499,46419,27621,0.23529198798016
319034,2014,F,70-79,8032,63216,22474,0.357390762659073
319034,2014,F,80+,5840,45478,16222,0.360004931574405
319034,2014,M,20-29,125,455,34434,0.00363013300807342
319034,2014,M,30-39,376,1625,33285,0.0112963797506384
319034,2014,M,40-49,1289,7252,29304,0.043987168987169
319034,2014,M,50-59,3235,21158,27067,0.119518232534082
319034,2014,M,60-69,4518,31186,20256,0.223045023696682
319034,2014,M,70-79,3930,27790,12470,0.315156375300722
319034,2014,M,80+,1830,12537,5614,0.325970787317421
319034,2015,F,20-29,23,79,30585,7.5200261566127e-4
319034,2015,F,30-39,165,836,31367,0.00526030541652055
319034,2015,F,40-49,843,4606,29457,0.0286179855382422
319034,2015,F,50-59,3324,20911,30260,0.109847984137475
319034,2015,F,60-69,6736,48982,28514,0.236234832012345
319034,2015,F,70-79,8080,64250,22106,0.365511625802949
319034,2015,F,80+,6230,49652,16608,0.3751204238921
319034,2015,M,10-19,6,10,22061,2.7197316531435e-4
319034,2015,M,20-29,133,491,33173,0.0040092846592108
319034,2015,M,30-39,346,1658,33668,0.0102768207199715
319034,2015,M,40-49,1302,7484,29708,0.0438265786993402
319034,2015,M,50-59,3335,22052,27033,0.123367735730404
319034,2015,M,60-69,4927,34403,21060,0.233950617283951
319034,2015,M,70-79,3964,28542,12207,0.324731711313181
319034,2015,M,80+,1958,13567,5810,0.337005163511188
319034,2016,F,20-29,27,100,29457,9.1659028414298e-4
319034,2016,F,30-39,155,752,31768,0.00487912364643667
319034,2016,F,40-49,839,4656,29744,0.0282073695535234
319034,2016,F,50-59,3284,20856,29826,0.110105277274861
319034,2016,F,60-69,6913,50301,28841,0.239693491903887
319034,2016,F,70-79,8270,66750,22023,0.375516505471552
319034,2016,F,80+,6617,53470,17129,0.386303929009283
319034,2016,M,20-29,136,484,31733,0.00428575930419437
319034,2016,M,30-39,339,1599,34101,0.00994105744699569
319034,2016,M,40-49,1370,7580,30136,0.0454605787098487
319034,2016,M,50-59,3436,22682,26974,0.12738192333358
319034,2016,M,60-69,5123,36816,21508,0.238190440766227
319034,2016,M,70-79,4040,29878,12214,0.330767971180612
319034,2016,M,80+,2113,15115,6077,0.347704459437222
319034,2017,F,20-29,23,92,28030,8.2054941134498e-4
319034,2017,F,30-39,133,688,32292,0.00411866716214542
319034,2017,F,40-49,815,4751,29964,0.0271993058336671
319034,2017,F,50-59,3051,20272,29495,0.103441261230717
319034,2017,F,60-69,6694,49300,29029,0.230596989217679
319034,2017,F,70-79,8149,66129,21919,0.371777909576167
319034,2017,F,80+,7110,58100,17811,0.399191510864073
319034,2017,M,10-19,5,12,22630,2.2094564737074e-4
319034,2017,M,20-29,89,352,30033,0.00296340691905571
319034,2017,M,30-39,331,1680,34756,0.00952353550466107
319034,2017,M,40-49,1355,7781,30631,0.0442362312689759
319034,2017,M,50-59,3464,23107,26857,0.128979409464944
319034,2017,M,60-69,5187,37537,21738,0.238614407949213
319034,2017,M,70-79,4214,31135,12492,0.337335894972783
319034,2017,M,80+,2295,16686,6347,0.361588151882779
319034,2018,F,20-29,20,130,26526,7.5397722988765e-4
319034,2018,F,30-39,135,708,32795,0.0041164811709102
319034,2018,F,40-49,792,4805,29968,0.0264281900694074
319034,2018,F,50-59,2914,19531,29391,0.0991459970739342
319034,2018,F,60-69,6687,49663,29035,0.230308248665404
319034,2018,F,70-79,8182,67574,22040,0.371234119782214
319034,2018,F,80+,7489,62375,18355,0.408008716970853
319034,2018,M,20-29,82,304,28198,0.00290800766011774
319034,2018,M,30-39,319,1640,35519,0.00898110870238464
319034,2018,M,40-49,1371,8095,30813,0.0444942069905559
319034,2018,M,50-59,3462,23782,26848,0.128948152562574
319034,2018,M,60-69,5401,40448,22092,0.244477638964331
319034,2018,M,70-79,4426,33516,12748,0.347191716347662
319034,2018,M,80+,2454,18071,6586,0.3726085636198
319034,2019,F,20-29,23,73,24996,9.2014722355576e-4
319034,2019,F,30-39,121,667,33276,0.00363625435749489
319034,2019,F,40-49,772,4543,29993,0.0257393391791418
319034,2019,F,50-59,2773,18663,29110,0.0952593610443147
319034,2019,F,60-69,6598,49000,29006,0.227470178583741
319034,2019,F,70-79,8357,68701,22276,0.375157119770156
319034,2019,F,80+,7949,67356,18940,0.419693769799366
319034,2019,M,10-19,9,19,23760,3.7878787878787e-4
319034,2019,M,20-29,74,299,26426,0.00280027245894195
319034,2019,M,30-39,324,1599,36125,0.00896885813148789
319034,2019,M,40-49,1274,7936,31058,0.0410200270461717
319034,2019,M,50-59,3549,24445,26863,0.132114804750028
319034,2019,M,60-69,5464,40188,22319,0.244813835745329
319034,2019,M,70-79,4636,35190,13083,0.354352977145915
319034,2019,M,80+,2583,18847,6838,0.377742029833285
319034,2020,F,20-29,20,76,23634,8.4623847000084e-4
319034,2020,F,30-39,107,506,33647,0.00318007548964246
319034,2020,F,40-49,686,4591,29871,0.0229654179639115
319034,2020,F,50-59,2711,18658,29031,0.0933829354827598
319034,2020,F,60-69,6367,48599,29306,0.217259264314475
319034,2020,F,70-79,8140,70642,22498,0.361809938661214
319034,2020,F,80+,8126,71038,19314,0.42073107590349
319034,2020,M,20-29,65,260,25103,0.00258933195235629
319034,2020,M,30-39,337,1704,36306,0.00928221230650581
319034,2020,M,40-49,1305,7951,31393,0.0415697767018125
319034,2020,M,50-59,3476,24740,26941,0.129022679187855
319034,2020,M,60-69,5553,42464,22643,0.245241354944133
319034,2020,M,70-79,4654,36319,13254,0.351139278708314
319034,2020,M,80+,2613,19722,7091,0.368495275701594
319034,2021,F,20-29,22,84,22602,9.7336518892133e-4
319034,2021,F,30-39,99,503,33542,0.00295152346312086
319034,2021,F,40-49,693,4534,29806,0.0232503522780648
319034,2021,F,50-59,2554,17912,28875,0.0884502164502164
319034,2021,F,60-69,6356,47278,29400,0.216190476190476
319034,2021,F,70-79,8122,68842,22603,0.359332831924966
319034,2021,F,80+,8563,73067,19937,0.429502934242865
319034,2021,M,10-19,5,11,24622,2.0307042482332e-4
319034,2021,M,20-29,62,267,23887,0.00259555406706577
319034,2021,M,30-39,360,1720,36248,0.00993158243213419
319034,2021,M,40-49,1208,7479,31422,0.0384444020113296
319034,2021,M,50-59,3415,24145,27184,0.125625367863449
319034,2021,M,60-69,5704,42862,22981,0.248205038945216
319034,2021,M,70-79,4754,36857,13400,0.354776119402985
319034,2021,M,80+,2781,20254,7466,0.372488615054916
319034,2022,F,20-29,22,119,21817,0.00100838795434753
319034,2022,F,30-39,123,631,33314,0.00369214144203638
319034,2022,F,40-49,687,4456,29919,0.022961997392961
319034,2022,F,50-59,2527,17572,28809,0.0877156444166753
319034,2022,F,60-69,6310,47357,29386,0.214728101817192
319034,2022,F,70-79,8403,70947,22951,0.366127837566991
319034,2022,F,80+,8601,75841,19815,0.434065102195307
319034,2022,M,20-29,74,307,22938,0.00322608771470922
319034,2022,M,30-39,358,1781,35927,0.00996465054137557
319034,2022,M,40-49,1175,7414,31579,0.0372082713195478
319034,2022,M,50-59,3503,24905,27370,0.127986846912678
319034,2022,M,60-69,5869,44869,23195,0.253028669971977
319034,2022,M,70-79,4971,39507,13686,0.363217886891714
319034,2022,M,80+,2851,21622,7413,0.384594631053555
319034,2023,F,20-29,21,104,21420,9.8039215686274e-4
319034,2023,F,30-39,108,708,32495,0.00332358824434528
319034,2023,F,40-49,686,4325,30293,0.0226454956590631
319034,2023,F,50-59,2499,17255,28768,0.0868673526140156
319034,2023,F,60-69,6303,47725,29329,0.214906747587712
319034,2023,F,70-79,8779,75129,23650,0.371205073995772
319034,2023,F,80+,8714,78636,19486,0.44719285640973
319034,2023,M,20-29,67,300,22210,0.0030166591625394
319034,2023,M,30-39,380,1919,35111,0.010822819059554
319034,2023,M,40-49,1209,7746,32042,0.0377317271081705
319034,2023,M,50-59,3471,24886,27558,0.125952536468539
319034,2023,M,60-69,6051,46677,23381,0.258799880244643
319034,2023,M,70-79,5244,42691,14093,0.372099623926772
319034,2023,M,80+,2896,22694,7317,0.395790624572912
319034,2024,F,20-29,21,78,21122,9.9422403181516e-4
319034,2024,F,30-39,108,629,31522,0.00342617854197069
319034,2024,F,40-49,639,4131,30710,0.0208075545424943
319034,2024,F,50-59,2404,17213,28793,0.083492515541972
319034,2024,F,60-69,6200,47149,29173,0.212525280224865
319034,2024,F,70-79,9000,78216,24393,0.368958307711229
319034,2024,F,80+,8873,80461,19462,0.455914088993937
319034,2024,M,20-29,71,308,21955,0.00323388749715327
319034,2024,M,30-39,358,1864,34075,0.0105062362435803
319034,2024,M,40-49,1156,7494,32525,0.0355418908531899
319034,2024,M,50-59,3468,25477,27778,0.12484700122399
319034,2024,M,60-69,6116,47493,23466,0.260632404329668
319034,2024,M,70-79,5564,45388,14681,0.378993256590151
319034,2024,M,80+,2894,22719,7267,0.398238612907665
321042,2012,F,80+,6,6,15579,3.8513383400731e-4
321042,2012,M,60-69,7,8,18919,3.6999841429251e-4
321042,2012,M,80+,5,5,5352,9.3423019431988e-4
321042,2013,F,70-79,5,5,22735,2.1992522542335e-4
321042,2013,F,80+,8,8,15972,5.0087653393438e-4
321042,2013,M,70-79,5,5,12541,3.9869228929112e-4
321042,2013,M,80+,5,5,5499,9.0925622840516e-4
321042,2014,F,70-79,5,5,22474,2.2247930942422e-4
321042,2014,F,80+,13,14,16222,8.0138084083343e-4
321042,2014,M,50-59,5,9,27067,1.8472678907895e-4
321042,2015,F,70-79,7,15,22106,3.1665611146295e-4
321042,2015,F,80+,16,16,16608,9.6339113680154e-4
321042,2015,M,70-79,5,8,12207,4.0960104857868e-4
321042,2015,M,80+,5,5,5810,8.6058519793459e-4
321042,2016,F,70-79,6,7,22023,2.7244244653317e-4
321042,2016,F,80+,9,9,17129,5.2542471831397e-4
321042,2016,M,60-69,8,8,21508,3.7195462153617e-4
321042,2017,F,80+,13,13,17811,7.2988602548986e-4
321042,2017,M,50-59,5,5,26857,1.8617120303831e-4
321042,2017,M,60-69,12,14,21738,5.5202870549268e-4
321042,2017,M,80+,7,7,6347,0.00110288325193005
321042,2018,F,80+,11,11,18355,5.9929174611822e-4
321042,2018,M,50-59,6,6,26848,2.2348033373063e-4
321042,2018,M,60-69,5,5,22092,2.2632627195364e-4
321042,2019,F,70-79,13,15,22276,5.8358771772311e-4
321042,2019,F,80+,11,16,18940,5.8078141499472e-4
321042,2019,M,60-69,13,16,22319,5.8246337201487e-4
321042,2019,M,70-79,10,13,13083,7.6435068409386e-4
321042,2019,M,80+,7,9,6838,0.00102369113775958
321042,2020,F,60-69,6,7,29306,2.0473623148843e-4
321042,2020,F,70-79,7,12,22498,3.1113876789047e-4
321042,2020,F,80+,46,61,19314,0.00238169203686445
321042,2020,M,50-59,6,10,26941,2.2270888237259e-4
321042,2020,M,60-69,17,21,22643,7.5078390672614e-4
321042,2020,M,70-79,19,28,13254,0.00143352950052814
321042,2020,M,80+,13,16,7091,0.00183330982936116
321042,2021,F,60-69,5,5,29400,1.7006802721088e-4
321042,2021,F,70-79,13,16,22603,5.7514489227093e-4
321042,2021,F,80+,54,73,19937,0.00270853187540753
321042,2021,M,50-59,5,7,27184,1.8393172454384e-4
321042,2021,M,60-69,24,28,22981,0.0010443409773291
321042,2021,M,70-79,16,22,13400,0.00119402985074627
321042,2021,M,80+,26,32,7466,0.00348245379051701
321042,2022,F,50-59,5,7,28809,1.735568745878e-4
321042,2022,F,60-69,5,9,29386,1.7014905056829e-4
321042,2022,F,70-79,19,25,22951,8.2785063831641e-4
321042,2022,F,80+,50,62,19815,0.00252334090335604
321042,2022,M,40-49,5,6,31579,1.5833306944488e-4
321042,2022,M,50-59,7,8,27370,2.5575447570332e-4
321042,2022,M,60-69,16,23,23195,6.8980383703384e-4
321042,2022,M,70-79,22,31,13686,0.00160748209849481
321042,2022,M,80+,25,29,7413,0.00337245379738298
321042,2023,F,70-79,12,15,23650,5.0739957716701e-4
321042,2023,F,80+,77,91,19486,0.00395155496253721
321042,2023,M,60-69,14,19,23381,5.9877678456866e-4
321042,2023,M,70-79,25,33,14093,0.00177393032001703
321042,2023,M,80+,33,39,7317,0.004510045100451
321042,2024,F,70-79,24,33,24393,9.8388882056327e-4
321042,2024,F,80+,86,105,19462,0.00441886753673826
321042,2024,M,50-59,12,15,27778,4.3199654402764e-4
321042,2024,M,60-69,22,26,23466,9.3752663427938e-4
321042,2024,M,70-79,23,31,14681,0.0015666507731081
321042,2024,M,80+,20,26,7267,0.00275216733177377
321318,2012,F,10-19,7,7,21862,3.2019028451193e-4
321318,2012,F,20-29,20,25,33450,5.9790732436472e-4
321318,2012,F,30-39,55,88,30195,0.00182149362477231
321318,2012,F,40-49,179,374,29375,0.0060936170212766
321318,2012,F,50-59,711,2057,30965,0.022961408041337
321318,2012,F,60-69,1465,5165,25994,0.0563591598061091
321318,2012,F,70-79,2763,11732,23108,0.119568980439675
321318,2012,F,80+,2514,12680,15579,0.161371076449066
321318,2012,M,10-19,6,6,23048,2.6032627559875e-4
321318,2012,M,20-29,24,36,36348,6.6028392208649e-4
321318,2012,M,30-39,92,154,32303,0.00284803269046219
321318,2012,M,40-49,276,646,28946,0.00953499619982036
321318,2012,M,50-59,872,2690,26833,0.032497298103082
321318,2012,M,60-69,1421,5261,18919,0.0751096781013796
321318,2012,M,70-79,1517,6483,12690,0.119542947202522
321318,2012,M,80+,931,4863,5352,0.173953662182362
321318,2013,F,20-29,10,14,32615,3.0660738923808e-4
321318,2013,F,30-39,42,80,30571,0.00137385103529489
321318,2013,F,40-49,148,395,29337,0.00504482394246174
321318,2013,F,50-59,618,1810,30890,0.0200064745872451
321318,2013,F,60-69,1321,5058,26799,0.0492928840628382
321318,2013,F,70-79,2489,11295,22735,0.109478777215747
321318,2013,F,80+,2444,13206,15972,0.153017781116955
321318,2013,M,20-29,17,29,35512,4.7871142149132e-4
321318,2013,M,30-39,48,99,32755,0.00146542512593497
321318,2013,M,40-49,256,658,29136,0.00878638110928062
321318,2013,M,50-59,810,2694,27004,0.0299955562138942
321318,2013,M,60-69,1285,5232,19542,0.065755808003275
321318,2013,M,70-79,1434,6737,12541,0.114344948568695
321318,2013,M,80+,942,5178,5499,0.171303873431533
321318,2014,F,20-29,9,13,31636,2.8448602857504e-4
321318,2014,F,30-39,34,61,30993,0.00109702190817281
321318,2014,F,40-49,121,326,29359,0.00412139378044211
321318,2014,F,50-59,512,1643,30669,0.0166943819491995
321318,2014,F,60-69,1287,4825,27621,0.046594982078853
321318,2014,F,70-79,2258,10469,22474,0.100471656135979
321318,2014,F,80+,2388,12896,16222,0.147207495993096
321318,2014,M,20-29,17,25,34434,4.9369808909798e-4
321318,2014,M,30-39,64,109,33285,0.00192278804266186
321318,2014,M,40-49,215,574,29304,0.00733688233688234
321318,2014,M,50-59,730,2418,27067,0.026970111205527
321318,2014,M,60-69,1238,5210,20256,0.0611176935229068
321318,2014,M,70-79,1359,6500,12470,0.108981555733761
321318,2014,M,80+,902,4873,5614,0.160669754185964
321318,2015,F,20-29,16,17,30585,5.2313225437305e-4
321318,2015,F,30-39,25,44,31367,7.9701597220008e-4
321318,2015,F,40-49,93,245,29457,0.00315714431204807
321318,2015,F,50-59,447,1323,30260,0.0147719762062128
321318,2015,F,60-69,1238,4614,28514,0.0434172687101073
321318,2015,F,70-79,2071,9819,22106,0.0936849724056817
321318,2015,F,80+,2280,12450,16608,0.13728323699422
321318,2015,M,20-29,16,20,33173,4.823199590028e-4
321318,2015,M,30-39,36,50,33668,0.00106926458358085
321318,2015,M,40-49,182,507,29708,0.0061262959472196
321318,2015,M,50-59,675,2172,27033,0.024969481744534502
321318,2015,M,60-69,1228,5051,21060,0.058309591642925
321318,2015,M,70-79,1256,5888,12207,0.102891783402966
321318,2015,M,80+,883,4799,5810,0.15197934595525
321318,2016,F,20-29,6,7,29457,2.0368672980955e-4
321318,2016,F,30-39,21,31,31768,6.6104255854948e-4
321318,2016,F,40-49,81,220,29744,0.00272323830016138
321318,2016,F,50-59,413,1226,29826,0.0138469791457118
321318,2016,F,60-69,1153,4208,28841,0.0399778093686072
321318,2016,F,70-79,1857,8593,22023,0.0843209372020161
321318,2016,F,80+,2229,11914,17129,0.130130188569093
321318,2016,M,10-19,5,6,22245,2.2476961114857e-4
321318,2016,M,20-29,16,22,31733,5.0420697696404e-4
321318,2016,M,30-39,34,60,34101,9.9703821002316e-4
321318,2016,M,40-49,170,432,30136,0.00564109370852137
321318,2016,M,50-59,617,2084,26974,0.0228738785497145
321318,2016,M,60-69,1186,4753,21508,0.0551422726427376
321318,2016,M,70-79,1134,5507,12214,0.0928442770591125
321318,2016,M,80+,804,4624,6077,0.13230212275794
321318,2017,F,30-39,22,31,32292,6.8128328997894e-4
321318,2017,F,40-49,73,185,29964,0.00243625684154319
321318,2017,F,50-59,368,1046,29495,0.0124766909645703
321318,2017,F,60-69,1050,3855,29029,0.0361707258258982
321318,2017,F,70-79,1640,7405,21919,0.0748209316118436
321318,2017,F,80+,2143,11520,17811,0.12031890404806
321318,2017,M,20-29,8,11,30033,2.6637365564545e-4
321318,2017,M,30-39,57,86,34756,0.00164000460352169
321318,2017,M,40-49,166,401,30631,0.00541934641376383
321318,2017,M,50-59,588,2135,26857,0.0218937334773057
321318,2017,M,60-69,1077,4373,21738,0.0495445763179685
321318,2017,M,70-79,1086,5038,12492,0.0869356388088377
321318,2017,M,80+,815,4417,6347,0.128407121474712
321318,2018,F,20-29,7,7,26526,2.6389203046068e-4
321318,2018,F,30-39,11,30,32795,3.3541698429638e-4
321318,2018,F,40-49,76,178,29968,0.00253603844100374
321318,2018,F,50-59,301,984,29391,0.0102412303085979
321318,2018,F,60-69,862,3383,29035,0.0296883072154297
321318,2018,F,70-79,1515,6882,22040,0.0687386569872958
321318,2018,F,80+,2004,10687,18355,0.109180059929175
321318,2018,M,20-29,10,13,28198,3.5463508050216e-4
321318,2018,M,30-39,35,56,35519,9.8538810214251e-4
321318,2018,M,40-49,144,379,30813,0.0046733521565573
321318,2018,M,50-59,540,1864,26848,0.0201132300357569
321318,2018,M,60-69,1020,4169,22092,0.0461705594785443
321318,2018,M,70-79,1076,4987,12748,0.0844053969250078
321318,2018,M,80+,774,4153,6586,0.117522016398421
321318,2019,F,20-29,6,7,24996,2.4003840614498e-4
321318,2019,F,30-39,19,39,33276,5.7098208919341e-4
321318,2019,F,40-49,68,179,29993,0.00226719567899176
321318,2019,F,50-59,265,881,29110,0.00910340089316386
321318,2019,F,60-69,782,2918,29006,0.0269599393228987
321318,2019,F,70-79,1339,6187,22276,0.0601095349254803
321318,2019,F,80+,1902,10313,18940,0.100422386483633
321318,2019,M,20-29,7,9,26426,2.6489063800802e-4
321318,2019,M,30-39,32,46,36125,8.8581314878892e-4
321318,2019,M,40-49,133,345,31058,0.00428231051580913
321318,2019,M,50-59,496,1831,26863,0.018464058370249
321318,2019,M,60-69,937,3838,22319,0.0419821676598414
321318,2019,M,70-79,1025,4925,13083,0.0783459451196209
321318,2019,M,80+,716,3821,6838,0.104708979233694
321318,2020,F,30-39,8,22,33647,2.3776265343121e-4
321318,2020,F,40-49,58,115,29871,0.00194168256837736
321318,2020,F,50-59,234,817,29031,0.00806034928180221
321318,2020,F,60-69,667,2408,29306,0.0227598444004641
321318,2020,F,70-79,1223,5512,22498,0.054360387590008
321318,2020,F,80+,1665,9335,19314,0.0862068965517241
321318,2020,M,30-39,32,50,36306,8.8139701426761e-4
321318,2020,M,40-49,124,350,31393,0.0039499251425477
321318,2020,M,50-59,362,1377,26941,0.0134367692364797
321318,2020,M,60-69,885,3582,22643,0.0390849269089785
321318,2020,M,70-79,915,4413,13254,0.0690357627885921
321318,2020,M,80+,698,3599,7091,0.0984346354533916
321318,2021,F,20-29,5,12,22602,2.2121936111848e-4
321318,2021,F,30-39,8,11,33542,2.3850694651481e-4
321318,2021,F,40-49,62,144,29806,0.00208011809702744
321318,2021,F,50-59,221,751,28875,0.00765367965367965
321318,2021,F,60-69,587,2121,29400,0.0199659863945578
321318,2021,F,70-79,1087,4646,22603,0.0480909613768084
321318,2021,F,80+,1641,8694,19937,0.0823092742137734
321318,2021,M,20-29,9,10,23887,3.7677397747728e-4
321318,2021,M,30-39,24,38,36248,6.6210549547561e-4
321318,2021,M,40-49,112,317,31422,0.00356438164343454
321318,2021,M,50-59,391,1443,27184,0.014383460859329
321318,2021,M,60-69,843,3223,22981,0.0366824768286846
321318,2021,M,70-79,838,4196,13400,0.0625373134328358
321318,2021,M,80+,653,3140,7466,0.0874631663541388
321318,2022,F,30-39,13,19,33314,3.9022633127213e-4
321318,2022,F,40-49,48,114,29919,0.00160433169557806
321318,2022,F,50-59,233,727,28809,0.00808775035579159
321318,2022,F,60-69,619,2305,29386,0.0210644524603553
321318,2022,F,70-79,1019,4527,22951,0.0443989368654961
321318,2022,F,80+,1538,8268,19815,0.0776179661872319
321318,2022,M,30-39,33,59,35927,9.1852923984746e-4
321318,2022,M,40-49,116,300,31579,0.00367332721112131
