concept_id,year,sex,age_group,patient_count,record_count,denominator,prevalence
4140473,2013,M,30-39,265,284,15539,0.0170538644700431
4140473,2013,M,40-49,378,419,13534,0.0279296586375055
4140473,2013,M,50-59,417,473,10534,0.0395861021454338
4140473,2013,M,60-69,406,480,6568,0.0618148599269184
4140473,2013,M,70-79,269,318,3147,0.0854782332380045
4140473,2013,M,80+,57,70,799,0.0713391739674593
4140473,2014,F,10-19,86,93,9469,0.00908226845495829
4140473,2014,F,20-29,222,242,25121,0.00883722781736396
4140473,2014,F,30-39,343,379,27351,0.0125406749296187
4140473,2014,F,40-49,519,577,26806,0.0193613370141013
4140473,2014,F,50-59,701,774,23263,0.0301336886901947
4140473,2014,F,60-69,706,793,15853,0.0445341575726992
4140473,2014,F,70-79,481,562,7563,0.0635991008858918
4140473,2014,F,80+,125,146,2102,0.0594671741198858
4140473,2014,M,10-19,57,61,4764,0.0119647355163728
4140473,2014,M,20-29,172,184,15818,0.0108736882033127
4140473,2014,M,30-39,233,249,15765,0.014779575007929
4140473,2014,M,40-49,278,312,13720,0.0202623906705539
4140473,2014,M,50-59,343,410,10830,0.0316712834718375
4140473,2014,M,60-69,398,470,7029,0.0566225636648172
4140473,2014,M,70-79,272,315,3346,0.0812910938433951
4140473,2014,M,80+,63,69,884,0.0712669683257919
4140473,2015,F,10-19,76,78,7824,0.00971370143149284
4140473,2015,F,20-29,238,252,24013,0.00991129804689127
4140473,2015,F,30-39,340,376,27427,0.0123965435519743
4140473,2015,F,40-49,508,556,27079,0.0187599246648695
4140473,2015,F,50-59,798,895,23601,0.0338121266048049
4140473,2015,F,60-69,842,940,16877,0.0498903833619719
4140473,2015,F,70-79,574,688,7999,0.0717589698712339
4140473,2015,F,80+,156,191,2445,0.0638036809815951
4140473,2015,M,10-19,52,59,3867,0.0134471166278769
4140473,2015,M,20-29,185,202,15008,0.0123267590618337
4140473,2015,M,30-39,234,258,15988,0.0146359769827371
4140473,2015,M,40-49,259,275,14002,0.0184973575203542
4140473,2015,M,50-59,395,446,11044,0.0357660268018834
4140473,2015,M,60-69,427,503,7512,0.0568423855165069
4140473,2015,M,70-79,320,391,3521,0.0908832717977847
4140473,2015,M,80+,56,72,986,0.0567951318458418
4140473,2016,F,10-19,77,88,6284,0.0122533418204965
4140473,2016,F,20-29,239,260,22810,0.0104778605874616
4140473,2016,F,30-39,334,370,27482,0.0121534095044029
4140473,2016,F,40-49,551,609,27348,0.0201477256106479
4140473,2016,F,50-59,759,843,23842,0.0318345776361044
4140473,2016,F,60-69,860,1000,17787,0.0483499184797886
4140473,2016,F,70-79,633,721,8674,0.0729767120129122
4140473,2016,F,80+,179,210,2772,0.0645743145743146
4140473,2016,M,10-19,36,39,3031,0.0118772682283075
4140473,2016,M,20-29,177,197,14140,0.0125176803394625
4140473,2016,M,30-39,199,220,16116,0.0123479771655498
4140473,2016,M,40-49,277,304,14296,0.0193760492445439
4140473,2016,M,50-59,410,468,11372,0.0360534646500176
4140473,2016,M,60-69,452,548,7843,0.0576310085426495
4140473,2016,M,70-79,317,372,3762,0.0842636895268474
4140473,2016,M,80+,91,103,1157,0.0786516853932584
4140473,2017,F,10-19,66,71,4773,0.0138277812696417
4140473,2017,F,20-29,192,215,21494,0.00893272541174281
4140473,2017,F,30-39,320,357,27542,0.0116186188366858
4140473,2017,F,40-49,519,567,27561,0.0188309567867639
4140473,2017,F,50-59,713,764,24176,0.0294920582395764
4140473,2017,F,60-69,835,982,18589,0.044919038140836
4140473,2017,F,70-79,653,765,9386,0.0695717025356914
4140473,2017,F,80+,206,244,3181,0.0647595095881798
4140473,2017,M,10-19,35,38,2256,0.0155141843971631
4140473,2017,M,20-29,155,163,12947,0.0119718853788522
4140473,2017,M,30-39,187,198,16587,0.0112738891903298
4140473,2017,M,40-49,266,298,14594,0.0182266684939016
4140473,2017,M,50-59,378,450,11555,0.0327131112072696
4140473,2017,M,60-69,447,530,8155,0.0548129981606376
4140473,2017,M,70-79,312,361,4073,0.0766020132580408
4140473,2017,M,80+,100,122,1312,0.0762195121951219
4140473,2018,F,10-19,32,33,3362,0.00951814396192742
4140473,2018,F,20-29,187,199,20031,0.00933552992861065
4140473,2018,F,30-39,345,368,27795,0.0124123043712898
4140473,2018,F,40-49,486,530,27548,0.017641934078699
4140473,2018,F,50-59,630,715,24589,0.0256212127374029
4140473,2018,F,60-69,831,942,19279,0.0431038954302609
4140473,2018,F,70-79,659,762,10139,0.0649965479830358
4140473,2018,F,80+,250,283,3686,0.0678241996744438
4140473,2018,M,10-19,22,24,1558,0.0141206675224647
4140473,2018,M,20-29,156,165,11631,0.0134124322930101
4140473,2018,M,30-39,222,239,17083,0.0129953755195223
4140473,2018,M,40-49,300,347,14759,0.0203265803916254
4140473,2018,M,50-59,383,440,11877,0.0322472004714995
4140473,2018,M,60-69,451,529,8476,0.0532090608777725
4140473,2018,M,70-79,365,439,4373,0.0834667276469243
4140473,2018,M,80+,115,144,1493,0.0770261219022103
4140473,2019,F,10-19,19,21,1990,0.00954773869346734
4140473,2019,F,20-29,168,176,18471,0.00909533863894754
4140473,2019,F,30-39,302,326,28013,0.0107807089565559
4140473,2019,F,40-49,470,511,27511,0.0170840754607248
4140473,2019,F,50-59,621,690,25009,0.0248310608181055
4140473,2019,F,60-69,779,896,19812,0.0393196042802342
4140473,2019,F,70-79,709,810,11117,0.0637761986147342
4140473,2019,F,80+,285,328,4235,0.0672963400236127
4140473,2019,M,10-19,9,9,889,0.0101237345331834
4140473,2019,M,20-29,126,134,10413,0.0121002592912705
4140473,2019,M,30-39,174,193,17440,0.00997706422018349
4140473,2019,M,40-49,227,256,14908,0.0152267239066273
4140473,2019,M,50-59,363,424,12143,0.0298937659556946
4140473,2019,M,60-69,451,537,8783,0.051349197312991
4140473,2019,M,70-79,390,463,4712,0.08276740237691
4140473,2019,M,80+,146,166,1691,0.0863394441159077
4140473,2020,F,10-19,6,7,743,0.00807537012113055
4140473,2020,F,20-29,146,156,16924,0.00862680217442685
4140473,2020,F,30-39,306,342,28081,0.0108970478259321
4140473,2020,F,40-49,459,506,27306,0.0168094924192485
4140473,2020,F,50-59,671,735,25522,0.0262910430217068
4140473,2020,F,60-69,798,898,20462,0.0389991203205943
4140473,2020,F,70-79,760,871,11882,0.0639622959097795
4140473,2020,F,80+,307,356,4820,0.0636929460580913
4140473,2020,M,20-29,82,88,9278,0.00883811166199612
4140473,2020,M,30-39,156,170,17596,0.00886565128438281
4140473,2020,M,40-49,247,278,14938,0.0165350113803722
4140473,2020,M,50-59,325,372,12499,0.0260020801664133
4140473,2020,M,60-69,465,574,9146,0.050841898097529
4140473,2020,M,70-79,340,412,5006,0.0679184978026368
4140473,2020,M,80+,145,162,1880,0.0771276595744681
4187078,2004,F,0-9,328,372,9469,0.03463934945612
4187078,2004,F,10-19,1347,1628,25124,0.0536140741920076
4187078,2004,F,20-29,1956,2411,27366,0.0714755536066652
4187078,2004,F,30-39,2931,3548,26849,0.109166076948862
4187078,2004,F,40-49,3854,4991,23351,0.165046464819494
4187078,2004,F,50-59,4217,6052,16027,0.263118487552256
4187078,2004,F,60-69,2569,4069,7877,0.326139393169989
4187078,2004,F,70-79,979,1751,2345,0.417484008528785
4187078,2004,F,80+,154,304,402,0.383084577114428
4187078,2004,M,0-9,152,170,4764,0.0319059613769941
4187078,2004,M,10-19,883,1063,15824,0.0558013144590495
4187078,2004,M,20-29,1037,1292,15790,0.0656744775174161
4187078,2004,M,30-39,1410,1781,13776,0.102351916376307
4187078,2004,M,40-49,1710,2339,10957,0.156064616227069
4187078,2004,M,50-59,1702,2705,7300,0.233150684931507
4187078,2004,M,60-69,1225,2331,3716,0.329655543595264
4187078,2004,M,70-79,456,871,1150,0.396521739130435
4187078,2004,M,80+,69,122,156,0.442307692307692
4187078,2005,F,0-9,267,298,7824,0.0341257668711656
4187078,2005,F,10-19,1233,1470,24017,0.0513386351334471
4187078,2005,F,20-29,1901,2324,27448,0.069258233751093
4187078,2005,F,30-39,2831,3483,27124,0.104372511428993
4187078,2005,F,40-49,3884,5006,23699,0.16388877167813
4187078,2005,F,50-59,4243,6009,17082,0.248390118253132
4187078,2005,F,60-69,2520,4034,8344,0.302013422818792
4187078,2005,F,70-79,1071,1905,2741,0.39073330901131
4187078,2005,F,80+,183,318,508,0.360236220472441
4187078,2005,M,0-9,132,155,3867,0.0341349883630721
4187078,2005,M,10-19,787,945,15017,0.0524072717586735
4187078,2005,M,20-29,981,1248,16013,0.0612627240367202
4187078,2005,M,30-39,1331,1664,14061,0.0946589858473793
4187078,2005,M,40-49,1592,2250,11179,0.142409875659719
4187078,2005,M,50-59,1875,3023,7837,0.239249712900345
4187078,2005,M,60-69,1193,2240,3933,0.303330790744978
4187078,2005,M,70-79,522,1011,1307,0.399387911247131
4187078,2005,M,80+,77,144,200,0.385
4187078,2006,F,0-9,226,256,6284,0.035964353914704
4187078,2006,F,10-19,1291,1581,22814,0.0565880599631805
4187078,2006,F,20-29,2048,2506,27500,0.0744727272727273
4187078,2006,F,30-39,3082,3826,27397,0.112494068693653
4187078,2006,F,40-49,4198,5463,23945,0.175318438087283
4187078,2006,F,50-59,4837,6952,18035,0.268200720820627
4187078,2006,F,60-69,3246,5199,9045,0.358872305140962
4187078,2006,F,70-79,1378,2488,3113,0.442659813684549
4187078,2006,F,80+,272,479,625,0.4352
4187078,2006,M,0-9,116,139,3031,0.0382711976245464
4187078,2006,M,10-19,758,934,14148,0.0535764772405994
4187078,2006,M,20-29,1165,1443,16146,0.0721540938932243
4187078,2006,M,30-39,1597,2087,14355,0.111250435388366
4187078,2006,M,40-49,1941,2715,11518,0.168518840076402
4187078,2006,M,50-59,2085,3503,8179,0.254921139503607
4187078,2006,M,60-69,1512,2973,4235,0.35702479338843
4187078,2006,M,70-79,715,1404,1519,0.470704410796577
4187078,2006,M,80+,124,262,246,0.504065040650406
4187078,2007,F,0-9,192,221,4773,0.0402262727844123
4187078,2007,F,10-19,1180,1422,21497,0.054891380192585
4187078,2007,F,20-29,2036,2520,27565,0.0738617812443316
4187078,2007,F,30-39,2924,3620,27605,0.105922840065206
4187078,2007,F,40-49,4223,5427,24284,0.173900510624279
4187078,2007,F,50-59,5030,7256,18845,0.266914300875564
4187078,2007,F,60-69,3453,5592,9803,0.352239110476385
4187078,2007,F,70-79,1636,2987,3586,0.456218627997769
4187078,2007,F,80+,326,635,753,0.432934926958831
4187078,2007,M,0-9,89,99,2256,0.0394503546099291
4187078,2007,M,10-19,775,908,12954,0.0598270804384746
4187078,2007,M,20-29,1199,1530,16615,0.072163707493229
4187078,2007,M,30-39,1533,1962,14654,0.104613074928347
4187078,2007,M,40-49,1953,2767,11696,0.166980164158687
4187078,2007,M,50-59,2255,3741,8525,0.264516129032258
4187078,2007,M,60-69,1619,3097,4581,0.353416284654006
4187078,2007,M,70-79,789,1651,1746,0.451890034364261
4187078,2007,M,80+,153,302,298,0.513422818791946
4187078,2008,F,0-9,145,162,3362,0.0431290898274836
4187078,2008,F,10-19,1123,1384,20032,0.056060303514377
4187078,2008,F,20-29,1962,2446,27820,0.0705248023005032
4187078,2008,F,30-39,2999,3695,27592,0.10869092490577
4187078,2008,F,40-49,4279,5620,24702,0.17322484009392
4187078,2008,F,50-59,5484,7876,19537,0.280698162460972
4187078,2008,F,60-69,3970,6501,10574,0.375449215055797
4187078,2008,F,70-79,2056,3980,4117,0.499392761719699
4187078,2008,F,80+,464,1021,933,0.497320471596999
4187078,2008,M,0-9,59,70,1558,0.0378690629011553
4187078,2008,M,10-19,746,911,11638,0.0641003608867503
4187078,2008,M,20-29,1262,1545,17112,0.0737494156147733
4187078,2008,M,30-39,1631,2112,14818,0.110068835200432
4187078,2008,M,40-49,2130,3059,12030,0.177057356608479
4187078,2008,M,50-59,2522,4474,8850,0.284971751412429
4187078,2008,M,60-69,1982,3889,4934,0.401702472638833
4187078,2008,M,70-79,1009,2332,1970,0.512182741116751
4187078,2008,M,80+,207,459,363,0.570247933884298
4187078,2009,F,0-9,121,137,1990,0.0608040201005025
4187078,2009,F,10-19,1554,1850,18471,0.0841318824102647
4187078,2009,F,20-29,1956,2388,28039,0.0697599771746496
4187078,2009,F,30-39,2641,3261,27555,0.0958446742877881
4187078,2009,F,40-49,3916,5011,25116,0.155916547220895
4187078,2009,F,50-59,5042,7110,20081,0.251083113390767
4187078,2009,F,60-69,4093,6676,11580,0.353454231433506
4187078,2009,F,70-79,2214,4252,4654,0.475719810915342
4187078,2009,F,80+,562,1252,1096,0.512773722627737
4187078,2009,M,0-9,78,88,889,0.0877390326209224
4187078,2009,M,10-19,1385,1631,10416,0.132968509984639
4187078,2009,M,20-29,1256,1593,17477,0.0718658808720032
4187078,2009,M,30-39,1551,1970,14960,0.103676470588235
4187078,2009,M,40-49,1998,2903,12308,0.162333441663958
4187078,2009,M,50-59,2454,4183,9173,0.267524255968604
4187078,2009,M,60-69,2022,3940,5307,0.381006218202374
4187078,2009,M,70-79,1104,2601,2193,0.503419972640219
4187078,2009,M,80+,242,492,446,0.542600896860987
4187078,2010,F,0-9,47,56,743,0.063257065948856
4187078,2010,F,10-19,1685,2045,16927,0.0995451054528268
4187078,2010,F,20-29,1933,2467,28109,0.0687680102458287
4187078,2010,F,30-39,2730,3487,27362,0.0997734083765807
4187078,2010,F,40-49,3985,5130,25643,0.155403033966385
4187078,2010,F,50-59,5171,7438,20771,0.248952866977998
4187078,2010,F,60-69,4387,7297,12392,0.354018721755972
4187078,2010,F,70-79,2421,4703,5200,0.465576923076923
4187078,2010,F,80+,616,1359,1287,0.478632478632479
4187078,2010,M,0-9,21,21,288,0.0729166666666667
4187078,2010,M,10-19,1383,1727,9283,0.148982010126037
4187078,2010,M,20-29,1276,1633,17634,0.0723602132244528
4187078,2010,M,30-39,1438,1937,15004,0.09584110903759
4187078,2010,M,40-49,2085,3156,12672,0.164535984848485
4187078,2010,M,50-59,2542,4482,9550,0.266178010471204
4187078,2010,M,60-69,2159,4400,5646,0.382394615657102
4187078,2010,M,70-79,1217,2775,2402,0.506661115736886
4187078,2010,M,80+,269,672,535,0.502803738317757
4187078,2011,F,0-9,15,18,265,0.0566037735849057
4187078,2011,F,10-19,1508,1859,14993,0.100580270793037
4187078,2011,F,20-29,1905,2338,27810,0.0685005393743258
4187078,2011,F,30-39,2761,3456,27230,0.101395519647448
4187078,2011,F,40-49,4315,5530,25914,0.16651230994829
4187078,2011,F,50-59,5671,7876,21541,0.26326540086347
4187078,2011,F,60-69,4786,7661,13129,0.364536522202757
4187078,2011,F,70-79,2767,5132,5894,0.46946046827282
4187078,2011,F,80+,714,1542,1447,0.493434692467173
4187078,2011,M,0-9,14,14,102,0.137254901960784
4187078,2011,M,10-19,1387,1720,8035,0.172619788425638
4187078,2011,M,20-29,1343,1686,17448,0.0769715726730857
4187078,2011,M,30-39,1713,2217,15094,0.113488803498079
4187078,2011,M,40-49,2292,3085,13037,0.175807317634425
4187078,2011,M,50-59,2665,4232,9854,0.270448548812665
4187078,2011,M,60-69,2309,4360,5948,0.388197713517149
4187078,2011,M,70-79,1317,2748,2665,0.494183864915572
4187078,2011,M,80+,325,730,614,0.529315960912052
4187078,2012,F,0-9,6,8,116,0.0517241379310345
4187078,2012,F,10-19,1449,1801,12915,0.11219512195122
4187078,2012,F,20-29,1931,2460,27272,0.0708052214725726
4187078,2012,F,30-39,2685,3411,27143,0.0989205319972
4187078,2012,F,40-49,3999,5166,26248,0.152354465102103
4187078,2012,F,50-59,5548,7739,22205,0.24985363656834
4187078,2012,F,60-69,4860,7779,13910,0.349388928828181
4187078,2012,F,70-79,3025,5502,6550,0.461832061068702
4187078,2012,F,80+,822,1779,1651,0.497880072683222
4187078,2012,M,10-19,1193,1440,6755,0.17660991857883
4187078,2012,M,20-29,1260,1587,17190,0.0732984293193717
4187078,2012,M,30-39,1625,2152,15225,0.106732348111658
4187078,2012,M,40-49,2204,3072,13334,0.165291735413229
4187078,2012,M,50-59,2687,4334,10179,0.263974850181747
4187078,2012,M,60-69,2347,4310,6233,0.376544200224611
4187078,2012,M,70-79,1409,3008,2947,0.478113335595521
4187078,2012,M,80+,361,774,690,0.523188405797101
4187078,2013,F,10-19,1254,1640,11180,0.11216457960644
4187078,2013,F,20-29,1851,2456,26223,0.0705868893719254
4187078,2013,F,30-39,2680,3368,27285,0.0982224665567161
4187078,2013,F,40-49,3812,4925,26571,0.143464679537842
4187078,2013,F,50-59,5326,7372,22757,0.234037878454981
4187078,2013,F,60-69,4982,7811,14851,0.335465625210424
4187078,2013,F,70-79,3233,5890,7021,0.460475715710013
4187078,2013,F,80+,897,1887,1872,0.479166666666667
4187078,2013,M,10-19,1004,1200,5712,0.175770308123249
4187078,2013,M,20-29,1232,1554,16537,0.0744996069420088
4187078,2013,M,30-39,1502,1942,15539,0.0966600167320934
4187078,2013,M,40-49,2042,2859,13534,0.150879267031181
4187078,2013,M,50-59,2584,4219,10534,0.245300930320866
4187078,2013,M,60-69,2389,4393,6568,0.363733252131547
4187078,2013,M,70-79,1487,3191,3147,0.472513504925326
4187078,2013,M,80+,397,887,799,0.496871088861076
4187078,2014,F,10-19,1188,1541,9469,0.125462034005703
4187078,2014,F,20-29,1691,2306,25121,0.0673141992755066
4187078,2014,F,30-39,2516,3129,27351,0.0919893239735293
4187078,2014,F,40-49,3715,4782,26806,0.138588375736775
4187078,2014,F,50-59,5209,7221,23263,0.223917809396896
4187078,2014,F,60-69,5280,8285,15853,0.333059988645682
4187078,2014,F,70-79,3344,6112,7563,0.442152584953061
4187078,2014,F,80+,1022,2137,2102,0.486203615604187
4187078,2014,M,10-19,832,1023,4764,0.174643157010915
4187078,2014,M,20-29,1155,1424,15818,0.0730180806675939
4187078,2014,M,30-39,1494,1950,15765,0.09476688867745
4187078,2014,M,40-49,2085,2925,13720,0.151967930029155
4187078,2014,M,50-59,2666,4348,10830,0.246168051708218
4187078,2014,M,60-69,2582,4927,7029,0.367335325081804
4187078,2014,M,70-79,1600,3290,3346,0.478182904961148
4187078,2014,M,80+,489,1040,884,0.55316742081448
4187078,2015,F,10-19,982,1292,7824,0.125511247443763
4187078,2015,F,20-29,1676,2162,24013,0.0697955274226461
4187078,2015,F,30-39,2451,3060,27427,0.0893644948408503
4187078,2015,F,40-49,3700,4799,27079,0.136637246574837
4187078,2015,F,50-59,5183,7132,23601,0.219609338587348
4187078,2015,F,60-69,5657,8744,16877,0.335189903418854
4187078,2015,F,70-79,3638,6814,7999,0.454806850856357
4187078,2015,F,80+,1229,2560,2445,0.502658486707566
4187078,2015,M,10-19,675,818,3867,0.17455391776571
4187078,2015,M,20-29,1092,1437,15008,0.0727611940298507
4187078,2015,M,30-39,1516,2017,15988,0.0948211158368777
4187078,2015,M,40-49,2115,2838,14002,0.151049850021426
4187078,2015,M,50-59,2688,4304,11044,0.243390076059399
4187078,2015,M,60-69,2778,5092,7512,0.369808306709265
4187078,2015,M,70-79,1743,3655,3521,0.495029821073559
4187078,2015,M,80+,496,1101,986,0.503042596348884
4187078,2016,F,10-19,809,1102,6284,0.128739656269892
4187078,2016,F,20-29,1528,1901,22810,0.0669881630863656
4187078,2016,F,30-39,2440,3110,27482,0.0887853867986318
4187078,2016,F,40-49,3805,4980,27348,0.139132660523621
4187078,2016,F,50-59,5254,7258,23842,0.220367418840701
4187078,2016,F,60-69,5755,9135,17787,0.323550907966492
4187078,2016,F,70-79,3954,7115,8674,0.45584505418492
4187078,2016,F,80+,1380,2714,2772,0.497835497835498
4187078,2016,M,10-19,514,618,3031,0.169580996370835
4187078,2016,M,20-29,1043,1374,14140,0.0737623762376238
4187078,2016,M,30-39,1498,1950,16116,0.0929511044924299
4187078,2016,M,40-49,2160,2930,14296,0.151091214325686
4187078,2016,M,50-59,2728,4337,11372,0.239887442842068
4187078,2016,M,60-69,2861,5387,7843,0.364783883717965
4187078,2016,M,70-79,1807,3748,3762,0.480329611908559
4187078,2016,M,80+,628,1373,1157,0.542783059636992
4187078,2017,F,10-19,626,824,4773,0.131154410224178
4187078,2017,F,20-29,1490,2003,21494,0.0693216711640458
4187078,2017,F,30-39,2451,3103,27542,0.0889913586522402
4187078,2017,F,40-49,3783,5019,27561,0.137259170567106
4187078,2017,F,50-59,5050,7085,24176,0.208884844473858
4187078,2017,F,60-69,5874,9366,18589,0.315993329388348
4187078,2017,F,70-79,4147,7655,9386,0.441828254847645
4187078,2017,F,80+,1578,3255,3181,0.496070418107513
4187078,2017,M,10-19,326,425,2256,0.144503546099291
4187078,2017,M,20-29,1012,1255,12947,0.0781648258283772
4187078,2017,M,30-39,1594,2157,16587,0.0960993549165009
4187078,2017,M,40-49,2212,3012,14594,0.151569138001919
4187078,2017,M,50-59,2769,4512,11555,0.239636520986586
4187078,2017,M,60-69,2897,5433,8155,0.355242182709994
4187078,2017,M,70-79,1954,4002,4073,0.479744659955807
4187078,2017,M,80+,670,1472,1312,0.510670731707317
4187078,2018,F,10-19,410,558,3362,0.121951219512195
4187078,2018,F,20-29,1460,1913,20031,0.0728870251110778
4187078,2018,F,30-39,2565,3271,27795,0.0922827846735024
4187078,2018,F,40-49,3857,5084,27548,0.140010164077247
4187078,2018,F,50-59,5071,7071,24589,0.20623042824027
4187078,2018,F,60-69,6000,9442,19279,0.311219461590331
4187078,2018,F,70-79,4526,8155,10139,0.446395107998816
4187078,2018,F,80+,1858,3845,3686,0.504069451980467
4187078,2018,M,10-19,234,283,1558,0.150192554557125
4187078,2018,M,20-29,961,1296,11631,0.0826240220101453
4187078,2018,M,30-39,1715,2350,17083,0.100392202774688
4187078,2018,M,40-49,2416,3441,14759,0.163696727420557
4187078,2018,M,50-59,2935,4710,11877,0.247116275153658
4187078,2018,M,60-69,3189,6096,8476,0.376238791882964
4187078,2018,M,70-79,2100,4583,4373,0.48021952892751
4187078,2018,M,80+,806,1751,1493,0.539852645679839
4187078,2019,F,10-19,209,276,1990,0.105025125628141
4187078,2019,F,20-29,1400,1762,18471,0.0757944886578962
4187078,2019,F,30-39,2480,3173,28013,0.0885303252061543
4187078,2019,F,40-49,3789,4994,27511,0.137726727490822
4187078,2019,F,50-59,5109,7022,25009,0.204286456875525
4187078,2019,F,60-69,6121,9567,19812,0.30895416919039
4187078,2019,F,70-79,4834,8925,11117,0.434829540343618
4187078,2019,F,80+,2149,4444,4235,0.507438016528926
4187078,2019,M,10-19,117,147,889,0.131608548931384
4187078,2019,M,20-29,870,1113,10413,0.083549409392106
4187078,2019,M,30-39,1687,2238,17440,0.0967316513761468
4187078,2019,M,40-49,2309,3257,14908,0.154883284142742
4187078,2019,M,50-59,2906,4814,12143,0.239314831590217
4187078,2019,M,60-69,3174,5951,8783,0.361379938517591
4187078,2019,M,70-79,2267,4852,4712,0.481112054329372
4187078,2019,M,80+,942,2091,1691,0.557066824364281
4187078,2020,F,10-19,64,96,743,0.0861372812920592
4187078,2020,F,20-29,1109,1405,16924,0.0655282439139683
4187078,2020,F,30-39,2241,2780,28081,0.0798048502546206
4187078,2020,F,40-49,3359,4311,27306,0.123013257159599
4187078,2020,F,50-59,4756,6486,25522,0.186349032207507
4187078,2020,F,60-69,5773,8756,20462,0.282132733848109
4187078,2020,F,70-79,4757,8302,11882,0.400353475845817
4187078,2020,F,80+,2254,4504,4820,0.467634854771784
4187078,2020,M,10-19,29,33,288,0.100694444444444
4187078,2020,M,20-29,627,790,9278,0.0675792196594094
4187078,2020,M,30-39,1450,1867,17596,0.0824050920663787
4187078,2020,M,40-49,2047,2831,14938,0.137033070022761
4187078,2020,M,50-59,2594,4043,12499,0.207536602928234
4187078,2020,M,60-69,2991,5622,9146,0.327028209053138
4187078,2020,M,70-79,2247,4594,5006,0.448861366360368
4187078,2020,M,80+,942,2186,1880,0.501063829787234
4187078,2021,F,10-19,35,48,265,0.132075471698113
4187078,2021,F,20-29,1206,1617,14989,0.080459003269064
4187078,2021,F,30-39,2487,3364,27779,0.0895280607653263
4187078,2021,F,40-49,3727,5233,27167,0.137188500754592
4187078,2021,F,50-59,4877,7166,25765,0.189287793518339
4187078,2021,F,60-69,6045,9817,21210,0.285007072135785
4187078,2021,F,70-79,4945,9200,12586,0.392896869537581
4187078,2021,F,80+,2463,4941,5502,0.447655398037077
4187078,2021,M,10-19,15,19,102,0.147058823529412
4187078,2021,M,20-29,638,873,8027,0.0794817490967983
4187078,2021,M,30-39,1525,2183,17395,0.0876688703650474
4187078,2021,M,40-49,2050,2987,15018,0.13650286323079
4187078,2021,M,50-59,2801,4743,12826,0.218384531420552
4187078,2021,M,60-69,3074,6137,9409,0.326708470613243
4187078,2021,M,70-79,2255,4989,5270,0.427893738140417
4187078,2021,M,80+,1006,2286,2123,0.473857748469147
4187078,2022,F,10-19,18,23,116,0.155172413793103
4187078,2022,F,20-29,1171,1621,12907,0.0907259626559231
4187078,2022,F,30-39,2517,3416,27243,0.0923907058693976
4187078,2022,F,40-49,3885,5455,27061,0.143564539374007
4187078,2022,F,50-59,5427,7960,26086,0.208042628229702
4187078,2022,F,60-69,6600,10677,21831,0.302322385598461
4187078,2022,F,70-79,5556,10506,13273,0.418594138476607
4187078,2022,F,80+,3024,6264,6147,0.49194729136164
4187078,2022,M,10-19,5,6,48,0.104166666666667
4187078,2022,M,20-29,602,811,6751,0.089171974522293
4187078,2022,M,30-39,1673,2391,17128,0.09767631947688
4187078,2022,M,40-49,2292,3238,15131,0.151477099993391
4187078,2022,M,50-59,3135,5163,13096,0.239386072083079
4187078,2022,M,60-69,3350,6421,9668,0.346503930492346
4187078,2022,M,70-79,2475,5456,5484,0.451312910284464
4187078,2022,M,80+,1189,2662,2298,0.517406440382942
4187078,2023,F,20-29,1012,1408,11168,0.0906160458452722
4187078,2023,F,30-39,2440,3394,26188,0.0931724453948373
4187078,2023,F,40-49,3787,5316,27201,0.139222822690342
4187078,2023,F,50-59,5541,8081,26375,0.210085308056872
4187078,2023,F,60-69,7006,11384,22348,0.313495614820118
4187078,2023,F,70-79,6107,11410,14116,0.432629640124681
4187078,2023,F,80+,3328,6990,6619,0.502794984136577
4187078,2023,M,20-29,457,609,5704,0.0801192145862553
4187078,2023,M,30-39,1612,2256,16471,0.0978689818468824
4187078,2023,M,40-49,2336,3367,15435,0.151344347262715
4187078,2023,M,50-59,3226,5312,13285,0.242830259691381
4187078,2023,M,60-69,3542,6681,9974,0.355123320633647
4187078,2023,M,70-79,2726,5945,5752,0.473922114047288
4187078,2023,M,80+,1349,3012,2464,0.547483766233766
4187078,2024,F,20-29,897,1275,9455,0.0948704389212057
4187078,2024,F,30-39,2277,3126,25084,0.090774996013395
4187078,2024,F,40-49,3658,5165,27261,0.134184365944023
4187078,2024,F,50-59,5072,7337,26581,0.190812986719837
4187078,2024,F,60-69,6570,10520,22812,0.288006312467123
4187078,2024,F,70-79,6182,11679,15018,0.411639366094021
4187078,2024,F,80+,3378,6912,7110,0.475105485232068
4187078,2024,M,20-29,362,496,4755,0.076130389064143
4187078,2024,M,30-39,1485,1997,15748,0.0942976885953772
4187078,2024,M,40-49,2256,3329,15642,0.144227080935942
4187078,2024,M,50-59,2990,4901,13449,0.222321362183062
4187078,2024,M,60-69,3416,6539,10252,0.333203277409286
4187078,2024,M,70-79,2700,5813,6127,0.440672433491105
4187078,2024,M,80+,1321,3034,2583,0.511420828493999
4230911,2006,F,0-9,85,88,6284,0.0135264162953533
4230911,2006,F,10-19,359,396,22814,0.0157359516086613
4230911,2006,F,20-29,367,388,27500,0.0133454545454545
4230911,2006,F,30-39,474,499,27397,0.0173011643610614
4230911,2006,F,40-49,622,662,23945,0.0259761954479014
4230911,2006,F,50-59,847,911,18035,0.0469642362073745
4230911,2006,F,60-69,600,671,9045,0.066334991708126
4230911,2006,F,70-79,226,250,3113,0.0725987793125602
4230911,2006,F,80+,41,45,625,0.0656
